gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1946687423		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905407)																	urn:uuid:0ed30e3c-3ec5-40ff-8a24-e8a20b9faa75										CC0_1_0			2020-08-12T23:18:34Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905407					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070604"", ""solr_long_lat"": ""-76.2157,38.53127"" }"	urn:uuid:0ed30e3c-3ec5-40ff-8a24-e8a20b9faa75	YPM ENT 905407		Heather Disque Baum		1			MALE	Adult							PRESENT		in collection						ENT number 905407; lot count 1; male; adult					Dendroctonus frontalis						2016-06-01T00:00:00				2016	6												North America; USA; Maryland; Dorchester County	NORTH_AMERICA				US	Maryland	Dorchester County		Woolford									38.53127	-76.2157	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:44.584Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:44.584Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.21_1	Maryland	USA.21.9_1	Dorchester			NE	
1946687422		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905309)																	urn:uuid:0eed2f97-bd11-41be-a257-0ccf2ab6693a										CC0_1_0			2020-08-13T23:17:47Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905309					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070522"", ""solr_long_lat"": ""-76.0763,39.72663"" }"	urn:uuid:0eed2f97-bd11-41be-a257-0ccf2ab6693a	YPM ENT 905309		Gina D. Peters		1			MALE	Adult							PRESENT		in collection						ENT number 905309; lot count 1; male; adult					Dendroctonus frontalis						2017-06-13T00:00:00				2017	6	13											North America; USA; Pennsylvania; Chester County	NORTH_AMERICA				US	Pennsylvania	Chester County		Nottingham, Goat Hill Serpentine Barrens Preserve									39.72663	-76.0763	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.857Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.857Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.39_1	Pennsylvania	USA.39.15_1	Chester			NE	
1946687420		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905977)																	urn:uuid:0e9e5225-dd43-4acd-97ae-f9545ed3e5f3										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905977					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070737"", ""solr_long_lat"": ""-86.984,32.77468"" }"	urn:uuid:0e9e5225-dd43-4acd-97ae-f9545ed3e5f3	YPM ENT 905977		Larry Spivey		1			FEMALE								PRESENT		in collection						ENT number 905977; lot count 1; female					Dendroctonus frontalis						2016-07-20T00:00:00				2016	7	20											North America; USA; Alabama; Bibb County	NORTH_AMERICA				US	Alabama	Bibb County		Lawley, Talladega National Forest									32.77468	-86.984	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.724Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.724Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.1_1	Alabama	USA.1.11_1	Chilton			NE	
1946687410		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905983)																	urn:uuid:0d25e7fc-0c94-49ac-9bd6-debdb2eac798										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905983					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070743"", ""solr_long_lat"": ""-86.984,32.77468"" }"	urn:uuid:0d25e7fc-0c94-49ac-9bd6-debdb2eac798	YPM ENT 905983		Larry Spivey		1			MALE								PRESENT		in collection						ENT number 905983; lot count 1; male					Dendroctonus frontalis						2016-07-20T00:00:00				2016	7	20											North America; USA; Alabama; Bibb County	NORTH_AMERICA				US	Alabama	Bibb County		Lawley, Talladega National Forest									32.77468	-86.984	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:44.311Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:44.311Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.1_1	Alabama	USA.1.11_1	Chilton			NE	
1946687407		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905452)																	urn:uuid:0c9037e5-7515-48fa-b178-66f2101fe297										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905452					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070650"", ""solr_long_lat"": ""-91.1523,31.38183"" }"	urn:uuid:0c9037e5-7515-48fa-b178-66f2101fe297	YPM ENT 905452		JoAnne P. Barrett		1			MALE								PRESENT		in collection						ENT number 905452; lot count 1; male					Dendroctonus frontalis						2016-09-20T00:00:00				2016	9	20											North America; USA; Mississippi; Franklin County	NORTH_AMERICA				US	Mississippi	Franklin County		Homochitto National Forest									31.38183	-91.1523	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:44.289Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:44.289Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.25_1	Mississippi	USA.25.19_1	Franklin			NE	
1946687402		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905494)																	urn:uuid:0c1ec6e8-fe2c-4cb9-8669-cca6984abf40										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905494					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070693"", ""solr_long_lat"": ""-74.7229,39.6854"" }"	urn:uuid:0c1ec6e8-fe2c-4cb9-8669-cca6984abf40	YPM ENT 905494		Jeffrey Lombardo		1			FEMALE	Adult							PRESENT		in collection						ENT number 905494; lot count 1; female; adult					Dendroctonus frontalis						2013-11-01T00:00:00				2013	11												North America; USA; New Jersey; Atlantic County	NORTH_AMERICA				US	New Jersey	Atlantic County		Wharton State Forest, Paradise Drive									39.6854	-74.7229	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.124Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.124Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.31_1	New Jersey	USA.31.1_1	Atlantic			NE	
1946687396		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905976)																	urn:uuid:10e48032-84a9-4709-920a-fb53e746daa2										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905976					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070735"", ""solr_long_lat"": ""-86.984,32.77468"" }"	urn:uuid:10e48032-84a9-4709-920a-fb53e746daa2	YPM ENT 905976		Larry Spivey		1			FEMALE								PRESENT		in collection						ENT number 905976; lot count 1; female					Dendroctonus frontalis						2016-07-20T00:00:00				2016	7	20											North America; USA; Alabama; Bibb County	NORTH_AMERICA				US	Alabama	Bibb County		Lawley, Talladega National Forest									32.77468	-86.984	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.882Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.882Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.1_1	Alabama	USA.1.11_1	Chilton			NE	
1946687387		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 906042)																	urn:uuid:0e9f876f-256f-442b-a4c8-d39b9066a1a7										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-906042					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070802"", ""solr_long_lat"": ""-74.232,39.694"" }"	urn:uuid:0e9f876f-256f-442b-a4c8-d39b9066a1a7	YPM ENT 906042		Rosa Yoo		1			MALE								PRESENT		in collection						ENT number 906042; lot count 1; male					Dendroctonus frontalis						2017-05-17T00:00:00				2017	5	17											North America; USA; New Jersey; Ocean County	NORTH_AMERICA				US	New Jersey	Ocean County		Stafford Township, Manahawkin Wildlife Management Area									39.694	-74.232	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.763Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.763Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.31_1	New Jersey	USA.31.15_1	Ocean			NE	
1946687380		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905989)																	urn:uuid:0d37f947-c584-440e-a1be-9a7fa521359a										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905989					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070749"", ""solr_long_lat"": ""-86.984,32.77468"" }"	urn:uuid:0d37f947-c584-440e-a1be-9a7fa521359a	YPM ENT 905989		Larry Spivey		1			MALE								PRESENT		in collection						ENT number 905989; lot count 1; male					Dendroctonus frontalis						2016-07-20T00:00:00				2016	7	20											North America; USA; Alabama; Bibb County	NORTH_AMERICA				US	Alabama	Bibb County		Lawley, Talladega National Forest									32.77468	-86.984	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.403Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.403Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.1_1	Alabama	USA.1.11_1	Chilton			NE	
1946687372		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905362)																	urn:uuid:0b20f934-2f33-458c-bf7a-bf0a645f0fcb										CC0_1_0			2020-08-13T23:17:47Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905362					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070575"", ""solr_long_lat"": ""-88.9318,34.03757"" }"	urn:uuid:0b20f934-2f33-458c-bf7a-bf0a645f0fcb	YPM ENT 905362		James R. Meeker		1			MALE	Adult							PRESENT		in collection						ENT number 905362; lot count 1; male; adult					Dendroctonus frontalis						2017-04-10T00:00:00				2017	4	10											North America; USA; Mississippi; Chickasaw County	NORTH_AMERICA				US	Mississippi	Chickasaw County		Tombigbee National Forest									34.03757	-88.9318	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.225Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.225Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.25_1	Mississippi	USA.25.9_1	Chickasaw			NE	
1946687368		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905281)																	urn:uuid:0a553e21-5c98-4b98-bb47-0bbb3887d252										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905281					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070493"", ""solr_long_lat"": ""-111.6513138,35.1981125"" }"	urn:uuid:0a553e21-5c98-4b98-bb47-0bbb3887d252	YPM ENT 905281		Richard W. Hofstetter		1			MALE	Adult							PRESENT		in collection						ENT number 905281; lot count 1; male; adult					Dendroctonus frontalis						2016-08-14T00:00:00				2016	8	14											North America; USA; Arizona; Coconino County	NORTH_AMERICA				US	Arizona	Coconino County		Flagstaff									35.198113	-111.651314	13211.0									2015	digital resource	VertNet	VertNet georeference match, 6 Feb 2015, LFG																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:28.022Z								COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:28.022Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.3_1	Arizona	USA.3.3_1	Coconino			NE	
1946687362		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905354)																	urn:uuid:09cfc200-1063-460b-8ec7-c29790152ce2										CC0_1_0			2020-08-13T23:17:47Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905354					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""2070567"", ""solr_long_lat"": ""-88.9318,34.03757"" }"	urn:uuid:09cfc200-1063-460b-8ec7-c29790152ce2	YPM ENT 905354		James R. Meeker		1			MALE	Adult							PRESENT		in collection						ENT number 905354; lot count 1; male; adult					Dendroctonus frontalis						2017-04-10T00:00:00				2017	4	10											North America; USA; Mississippi; Chickasaw County	NORTH_AMERICA				US	Mississippi	Chickasaw County		Tombigbee National Forest									34.03757	-88.9318	200.0										physical resource	GPS unit	coordinates from Nathan Havill																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:27.767Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:27.767Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.25_1	Mississippi	USA.25.9_1	Chickasaw			NE	
